,id,name,main_headline,trim_link,web_url,posted_at,pub_date,description,snippet
71,5281959998_10150424490394999,Jersey Boys - Review - Theater,From Blue-Collar Boys to Doo-Wop Sensation: A Band's Rise and Fall,https://www.nytimes.com/2005/11/07/theater/reviews/from-bluecollar-boys-to-doowop-sensation-a-bands-rise-and.html,https://www.nytimes.com/2005/11/07/theater/reviews/from-bluecollar-boys-to-doowop-sensation-a-bands-rise-and.html,2014-06-20 19:38:44,2005-11-07T05:00:00+0000,"John Lloyd Young as Frankie Valli shimmers like sunlight amid the fluorescence of 'Jersey Boys,' the musical biography of the Four Seasons.","Ben Brantley reviews Jersey Boys, musical biography of pop group the Four Seasons, with book by Marshall Brickman and Rick Elice, music by Bob Gaudio, lyrics by Bob Crew and directed by Des McAnuff; Robert Spencer, Christian Hoff, John Lloyd and D..."
72,5281959998_10150426165919999,"In Milan, a Men’s Wear Week of Themes and Variations","In Milan, a Men’s Wear Week of Themes and Variations",https://www.nytimes.com/2014/06/24/fashion/mens-fashion-review-gucci-calvin-klein-prada-and-more.html,https://www.nytimes.com/2014/06/24/fashion/mens-fashion-review-gucci-calvin-klein-prada-and-more.html,2014-06-24 11:15:50,2014-06-23T17:23:20+0000,"Men’s Fashion Review: Gucci, Calvin Klein, Prada and More.","A fashion review of men’s collections from Gucci, Calvin Klein, Bottega Veneta, Prada and more."
73,5281959998_10150426687009999,,"A Star Idolized and Haunted, Michael Jackson Dies at 50",https://www.nytimes.com/2009/06/26/arts/music/26jackson.html,https://www.nytimes.com/2009/06/26/arts/music/26jackson.html,2014-06-25 23:20:02,2009-06-26T02:02:09+0000,,"Michael Jackson, 50, who went from boy wonder to global pop superstar to sad figure haunted by lawsuits, paparazzi and failed plastic surgery, died Thursday in a Los Angeles hospital."
74,5281959998_10150427102984999,"Britain Embraces Defeat, in Sports and Politics","Britain Embraces Defeat, in Sports and Politics",https://www.nytimes.com/2014/06/27/world/europe/britain-embraces-defeat-in-sports-and-politics.html,https://www.nytimes.com/2014/06/27/world/europe/britain-embraces-defeat-in-sports-and-politics.html,2014-06-27 10:10:22,2014-06-26T12:20:13+0000,"As the England squad flew home from the World Cup, Prime Minister David Cameron braced for defeat at the European Commission.","As the England squad flew home from the World Cup, Prime Minister David Cameron braced for defeat at the European Commission."
75,5281959998_10150430936139999,"Messi Less a Dazzler, More Argentina's Provider","Messi Less a Dazzler, More Argentina's Provider",https://www.nytimes.com/2014/07/07/sports/soccer/07iht-hughes07.html,https://www.nytimes.com/2014/07/07/sports/soccer/07iht-hughes07.html,2014-07-06 17:35:00,2014-07-06T15:08:52+0000,"There appears to be a transformation, a sublimation of skills for the benefit of the team.","There appears to be a transformation, a sublimation of skills for the benefit of the team."
76,5281959998_10150431701199999,A Dutch Master Plotter Is Team’s Sole Boss,A Dutch Master Plotter Is Team’s Sole Boss,https://www.nytimes.com/2014/07/09/sports/soccer/world-cup-2014-louis-van-gaal-has-the-netherlands-on-the-same-page.html,https://www.nytimes.com/2014/07/09/sports/soccer/world-cup-2014-louis-van-gaal-has-the-netherlands-on-the-same-page.html,2014-07-09 06:35:01,2014-07-08T12:52:45+0000,"The Netherlands’ success so far can be attributed in large part to the single-mindedness of the manager, Louis van Gaal, who has his team on the same page.","The Netherlands’ success so far can be attributed in large part to the single-mindedness of the manager, Louis van Gaal, who has his team on the same page."
77,5281959998_10150434172049999,Video: Last Word | Elaine Stritch,"Elaine Stritch on Life, Sex and Death",https://www.nytimes.com/video/theater/1194834046682/elaine-stritch.html,https://www.nytimes.com/video/theater/1194834046682/elaine-stritch.html,2014-07-17 20:31:43,2009-01-01T05:00:00+0000,Elaine Stritch built her Broadway career playing brash and bawdy characters.,Elaine Stritch built her Broadway career playing brash and bawdy characters.
78,5281959998_10150434473354999,,July 18 Updates on Malaysian Plane Crash in Ukraine,https://news.blogs.nytimes.com/2014/07/18/latest-updates-on-malaysian-plane-crash-in-ukraine/#indiana-university-mourns-student-killed-in-disaster,https://news.blogs.nytimes.com/2014/07/18/latest-updates-on-malaysian-plane-crash-in-ukraine/,2014-07-18 18:00:58,2014-07-18T13:47:02+0000,,Open Source continues to follow the aftermath of the crash of Malaysia Airlines Flight 17 in rebel-held eastern Ukraine to supplement the latest coverage of New York Times reporters on the ground. Updates mix breaking news reports with new informa...
79,5281959998_10150438290804999,Zionism and Israel’s War with Hamas in Gaza,Zionism and Its Discontents,https://www.nytimes.com/2014/07/30/opinion/roger-cohen-zionism-and-israels-war-with-hamas-in-gaza.html,https://www.nytimes.com/2014/07/30/opinion/roger-cohen-zionism-and-israels-war-with-hamas-in-gaza.html,2014-07-30 17:06:22,2014-07-29T11:22:12+0000,Israel's new war in Gaza and the failures behind it are a betrayal of the Zionism in which I still believe.,Israel's new war in Gaza and the failures behind it are a betrayal of the Zionism in which I still believe.
80,5281959998_10150438744754999,"Back to the Cave of Altamira in Spain, Still Controversial","Back to the Cave of Altamira in Spain, Still Controversial",https://www.nytimes.com/2014/07/31/arts/international/back-to-the-cave-of-altamira-in-spain-still-controversial.html,https://www.nytimes.com/2014/07/31/arts/international/back-to-the-cave-of-altamira-in-spain-still-controversial.html,2014-07-31 18:35:00,2014-07-30T12:19:40+0000,"A plan to reopen the prehistoric site has drawn choruses of dissent from scientists, who say that modern-day visitors put the cave paintings in danger.","A plan to reopen the prehistoric site has drawn choruses of dissent from scientists, who say that modern-day visitors put the cave paintings in danger."
81,5281959998_10150442173924999,Timeline Photos,Behind the Scene With Robin Williams,https://www.nytimes.com/video/theater/100000000753511/robinwilliams.html,https://www.nytimes.com/video/theater/100000000753511/robinwilliams.html,2014-08-12 01:25:24,2011-03-31T21:05:14+0000,,"Robin Williams performs an excerpt from Rajiv Joseph’s Broadway play, “Bengal Tiger at the Baghdad Zoo.”"
82,5281959998_10150442866504999,Britain’s Flawed Immigration Strategy,Britain’s Flawed Immigration Strategy,https://www.nytimes.com/2014/08/14/opinion/britains-flawed-immigration-strategy.html,https://www.nytimes.com/2014/08/14/opinion/britains-flawed-immigration-strategy.html,2014-08-14 09:19:37,2014-08-13T10:14:53+0000,Warnings that Britain will be overrun are exaggerated and counterproductive.,Warnings that Britain will be overrun are exaggerated and counterproductive.
83,5281959998_10150442869654999,Reading Literature on Screen: A Price for Convenience?,Reading Literature on Screen: A Price for Convenience?,https://www.nytimes.com/2014/08/14/arts/reading-literature-on-screen-a-price-for-convenience.html,https://www.nytimes.com/2014/08/14/arts/reading-literature-on-screen-a-price-for-convenience.html,2014-08-14 09:53:56,2014-08-13T15:28:59+0000,A forthcoming paper by researchers in France and Norway suggests that there may be some cognitive drawbacks to reading even short works of literature on a screen.,A forthcoming paper by researchers in France and Norway suggests that there may be some cognitive drawbacks to reading even short works of literature on a screen.
84,5281959998_10150444755389999,Under Beijing’s Eyes,Under Beijing’s Eyes,https://www.nytimes.com/2014/08/19/opinion/murong-xuecun-under-beijings-eyes.html,https://www.nytimes.com/2014/08/19/opinion/murong-xuecun-under-beijings-eyes.html,2014-08-19 08:48:06,2014-08-18T10:44:48+0000,"China keeps secret files on hundreds of millions of its citizens. Mine is full of lies, some of which I made up myself.","China keeps secret files on hundreds of millions of its citizens. Mine is full of lies, some of which I made up myself."
85,5281959998_10150445969064999,Muslims and Jews Are Targets of Bigotry in Europe,Enough Hate for Everyone,https://www.nytimes.com/2014/08/22/opinion/kenan-malik-muslims-and-jews-are-targets-of-bigotry-in-europe.html,https://www.nytimes.com/2014/08/22/opinion/kenan-malik-muslims-and-jews-are-targets-of-bigotry-in-europe.html,2014-08-22 17:15:00,2014-08-21T10:23:33+0000,"Europe’s Muslims are often blamed for rising anti-Jewish sentiment when they’re the target of bigotry, too.","Europe’s Muslims are often blamed for rising anti-Jewish sentiment when they’re the target of bigotry, too."
86,5281959998_10150451689149999,The Welsh Strive to Keep Their Language,The Welsh Strive to Keep Their Language,https://www.nytimes.com/2014/08/27/world/europe/the-welsh-strive-to-keep-their-language.html,https://www.nytimes.com/2014/08/27/world/europe/the-welsh-strive-to-keep-their-language.html,2014-08-27 10:39:15,2014-08-26T15:37:51+0000,"Welshness, more than any other national identity in Britain, relies on its linguistic and cultural legacy.","Welshness, more than any other national identity in Britain, relies on its linguistic and cultural legacy."
87,5281959998_10150453207089999,London Debates the Virtues of High and Low,London Debates the Virtues of High and Low,https://www.nytimes.com/2014/08/29/greathomesanddestinations/many-in-london-say-high-rises-will-not-ease-housing-shortage.html,https://www.nytimes.com/2014/08/29/greathomesanddestinations/many-in-london-say-high-rises-will-not-ease-housing-shortage.html,2014-08-29 15:15:57,2014-08-28T05:52:24+0000,"Critics dispute claims that high-rises will ease chronic housing shortages, and say towers actually will harm city life.","Critics dispute claims that high-rises will ease chronic housing shortages, and say towers actually will harm city life."
88,5281959998_10150457711134999,A Look at the Cost of Enjoying the Arts in Cities Around Europe,A Look at the Cost of Enjoying the Arts in Cities Around Europe,https://www.nytimes.com/2014/09/04/arts/international/a-look-at-the-cost-of-enjoying-the-arts-in-cities-around-europe.html,https://www.nytimes.com/2014/09/04/arts/international/a-look-at-the-cost-of-enjoying-the-arts-in-cities-around-europe.html,2014-09-04 11:55:00,2014-09-03T13:50:29+0000,A survey canvasses official tourism offices in 12 cities to calculate and compare the price of first-rate cultural experiences across Europe.,A survey canvasses official tourism offices in 12 cities to calculate and compare the price of first-rate cultural experiences across Europe.
89,5281959998_10150457970409999,From the Archives: Rivers Takes Aim at Stars’ Outfits at Oscars,Rivers Takes Aim at Stars’ Outfits at Oscars,https://www.nytimes.com/2010/03/07/fashion/07Rivers.html,https://www.nytimes.com/2010/03/07/fashion/07Rivers.html,2014-09-05 03:55:42,2010-03-06T00:57:46+0000,Celebrities beware: Joan Rivers is on their case in her new gig on E!’s “Fashion Police.”,Celebrities beware:  Joan Rivers is on their case in her new gig on E!’s “Fashion Police.”
90,5281959998_10150458146549999,When Hats Had Heart,When Hats Had Heart,https://lens.blogs.nytimes.com/2011/02/09/when-hats-had-heart/,https://lens.blogs.nytimes.com/2011/02/09/when-hats-had-heart/,2014-09-05 17:16:27,2011-02-09T23:20:10+0000,"The runway gantlet looks very familiar. The outfit, however, does not.","The runway gantlet looks very familiar. The outfit, however, does not."
91,5281959998_10150458674129999,Timeline Photos,Bacon-Cheddar Quiche,https://cooking.nytimes.com/recipes/1014121-bacon-cheddar-quiche,https://cooking.nytimes.com/recipes/1014121-bacon-cheddar-quiche,2014-09-07 09:55:01,2010-12-29T00:00:00+0000,,
92,5281959998_10150459367484999,Raw Politics on French Bookshelves,Raw Politics on French Bookshelves,https://www.nytimes.com/2014/09/09/world/europe/raw-politics-on-french-bookshelves.html,https://www.nytimes.com/2014/09/09/world/europe/raw-politics-on-french-bookshelves.html,2014-09-09 05:54:22,2014-09-08T16:17:25+0000,Two books are making waves because of their uncanny timing — one by President François Hollande’s former partner and another about a member of Mr. Hollande’s cabinet who has just left.,Two books are making waves because of their uncanny timing — one by President François Hollande’s former partner and another about a member of Mr. Hollande’s cabinet who has just left.
93,5281959998_10150459300854999,Pakistani Democracy on Its Knees,Pakistani Democracy on Its Knees,https://www.nytimes.com/2014/09/08/opinion/pakistani-democracy-on-its-knees.html,https://www.nytimes.com/2014/09/08/opinion/pakistani-democracy-on-its-knees.html,2014-09-09 06:55:00,2014-09-07T20:27:03+0000,"The protests may partly be about politicking and power-grabbing, but the people's grievances are only too real.","The protests may partly be about politicking and power-grabbing, but the people's grievances are only too real."
94,5281959998_10150459909584999,Op-Ed Contributor: Israel Must Put Security First,Israel Must Put Security First,https://www.nytimes.com/2014/09/11/opinion/israel-must-put-security-first.html,https://www.nytimes.com/2014/09/11/opinion/israel-must-put-security-first.html,2014-09-10 12:03:58,2014-09-10T11:16:42+0000,"As long as Hamas remains in control of Gaza, there can be no progress toward a two-state solution.","As long as Hamas remains in control of Gaza, there can be no progress toward a two-state solution."
95,5281959998_10150460229594999,Op-Ed Columnist: Scotland May Consign Great Britain to History,Auchtermuchty to England,https://www.nytimes.com/2014/09/12/opinion/roger-cohen-scotland-may-consign-great-britain-to-history.html,https://www.nytimes.com/2014/09/12/opinion/roger-cohen-scotland-may-consign-great-britain-to-history.html,2014-09-11 12:14:27,2014-09-11T11:25:13+0000,It may not be a bad thing if the Scots go it alone. But it’s still uncertain whether an independent Scotland would cut it.,It may not be a bad thing if the Scots go it alone. But it’s still uncertain whether an independent Scotland would cut it.
96,5281959998_10150460303849999,Colson Whitehead on Post-9/11 New York,The Way We Live Now: 11-11-01; Lost and Found,https://www.nytimes.com/2001/11/11/magazine/the-way-we-live-now-11-11-01-lost-and-found.html,https://www.nytimes.com/2001/11/11/magazine/the-way-we-live-now-11-11-01-lost-and-found.html,2014-09-11 18:15:00,2001-11-11T05:00:00+0000,"The city you once knew is always receding and always present, Whitehead wrote in 2011 two months after the attacks. And that's what makes it yours.","Colson Whitehead essay about when he first defined himself as New Yorker through memories of riding subway; says New Yorkers always see city through eyes of first glimpse; each person defines it for him or herself from personal experience, and eve..."
